# snid z logmass logsfr logssfr SDSSu PS1g umg chi2 nbands
PSNJ0153424 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ0252467 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ0717457 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ0859349 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ1204051 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ1602512 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ2043531 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
PSNJ2352371 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
000014 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
000137 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
000190 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
010010 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
010026 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
020027 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
06D2fb -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
070242 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
080064 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
090275 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
100405 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
130308 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
130514 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
140181 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
151034 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
160099 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
180166 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
190230 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
190260 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
190340 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1284587 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1317666 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1255502 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1262128 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1293758 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1296657 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1316385 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1330031 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1308884 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
090037 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
150455 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
010043 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
010454 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
160046 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
2006fw -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
10096 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
10805 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
11067 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
15459 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
16314 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
16541 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
16956 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
17117 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
17263 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
18298 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
19003 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
19626 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
20350 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
21839 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1998dk -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
2004dt -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
2005ku -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
2011im -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
530061 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
560033 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
1334084 -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
2018dem -99.000 -99.0 -99.0 0.0 -99.99 -99.99 0.0 10000000000.0 24 
DES16X3zd 0.495 10.0492 -2.14926 -12.1985 22.198 -21.127 43.325 332.314 24 
PScC490521 0.341 9.82422 0.581541 -9.24268 21.856 -20.317 42.173 467.997 24 
PScF520188 0.280 9.35967 0.358466 -8.83281 22.721 -19.497 42.218 24.2051 24 
PScK450082 0.249 9.79939 0.0509205 -9.7304 21.362 -19.873 41.235 177.466 24 
PScH540118 0.477 9.94249 1.06431 -8.86258 22.114 -21.179 43.293 191.455 24 
PScF520062 0.308 10.0478 0.797181 -9.24268 21.112 -20.997 42.108999999999995 219.274 24 
PScJ440236 0.429 10.3803 0.66185 -9.7304 20.926 -21.934 42.86 123.48 24 
PScB480464 0.221 10.3382 0.72779 -9.61046 19.998 -21.262 41.260000000000005 890.991 24 
PScD500301 0.325 9.60281 0.327646 -9.04969 22.86 -20.111 42.971000000000004 5.4239 24 
PScJ560054 0.480 9.28976 -0.896889 -10.5139 24.537 -18.877 43.414 6.43123 24 
PScA470041 0.332 10.2387 -1.95975 -12.1985 20.955 -21.615 42.56999999999999 307.681 24 
PScG530251 0.412 9.20077 -0.12835 -8.83012 24.876 -21.54 46.416 67.3303 24 
PScB480794 0.334 9.63883 0.218127 -9.40029 22.591 -20.169 42.760000000000005 176.426 24 
PScF510457 0.503 9.46709 0.532193 -8.9335 23.378 -21.352 44.730000000000004 30.3846 24 
PScH540087 0.275 10.1194 0.622525 -9.49688 21.073 -20.649 41.722 3093.32 24 
PScK450339 0.410 8.8707 0.04058 -8.83012 24.444 -19.39 43.834 518.468 24 
PScA470110 0.346 9.88735 0.829835 -9.05669 21.539 -21.04 42.579 126.201 24 
PScJ550202 0.421 8.593 -0.892729 -8.83281 26.647 -20.133 46.78 20.4979 24 
PScF520107 0.520 9.68158 -0.0132718 -10.1702 23.076 -19.959 43.035 57.0536 24 
PScC490037 0.423 11.0345 1.60545 -9.42901 19.526 -23.206 42.732 2325.0 24 
PScD500100 0.311 10.5315 -0.478475 -10.9717 21.323 -21.002 42.325 267.981 24 
PScA470240 0.431 9.36235 0.524781 -8.83281 23.146 -20.021 43.167 172.56 24 
PScJ440005 0.306 10.8391 0.504759 -10.3344 20.505 -21.523 42.028 1379.22 24 
PScJ560027 0.439 9.21462 0.407642 -8.83281 23.475 -21.627 45.102000000000004 189.968 24 
DES16S1bno 0.470 8.53875 -0.280684 -8.83281 25.32 -20.207 45.527 20.9801 24 
DES15X2kvt 0.404 11.021 -2.05044 -13.3338 20.662 -22.172 42.834 204.353 24 
DES15X2nkz 0.469 9.81826 0.60153 -9.24268 22.41 -20.833 43.242999999999995 77.6597 24 
DES15C1nhv 0.421 11.4471 0.323676 -11.1234 20.097 -21.84 41.937 342.664 24 
DES16E2cxw 0.293 10.2681 -0.85965 -11.1801 21.81 -20.526 42.336 0.319101 24 
DES15X2mey 0.608 9.59776 0.220164 -8.83281 24.509 -22.337 46.846000000000004 72.1786 24 
DES16X3cry 0.612 8.90005 -0.154384 -8.83281 25.456 -20.841 46.297 27.1703 24 
DES16X2crr 0.312 9.84522 0.522975 -9.32225 21.667 -20.266 41.933 281.258 24 
DES15C3odz 0.508 8.64283 -0.183121 -8.83281 25.214 -18.897 44.111 11.7845 24 
DES16C1cim 0.531 8.38159 -0.46092 -8.83281 25.986 -18.336 44.322 19.3708 24 
DES16E2clk 0.367 8.89146 -0.200282 -9.05347 24.376 -18.879 43.255 3.14492 24 
DES16E2rd 0.494 11.2522 -9.69648 -20.7745 20.184 -22.926 43.11 0.0331969 24 
DES16C2cva 0.403 9.03904 0.00378029 -8.89562 24.372 -19.172 43.544 16.8812 24 
DES16C3cmy 0.556 10.6957 0.646404 -10.0286 21.253 -22.603 43.856 8.38379 24 
DES16X1cpf 0.436 10.3161 -0.262413 -10.5385 22.289 -20.861 43.150000000000006 183.905 24 
DES16S2afz 0.483 9.42569 -3.03526 -12.1985 24.368 -21.713 46.081 44.2611 24 
DES15E2uc 0.566 8.58038 -0.355957 -8.83281 25.831 -18.453 44.284 4.26346 24 
DES15E2mhy 0.439 9.66844 -0.318934 -10.1818 23.188 -20.019 43.206999999999994 2.34625 24 
DES16E1dcx 0.453 10.7683 1.21004 -9.39476 20.789 -21.843 42.632000000000005 4.57178e-08 24 
DES16S1agd 0.504 9.75048 0.814029 -8.93645 22.518 -20.73 43.248000000000005 423.726 24 
DES16E2cqq 0.426 9.27045 0.122435 -9.10976 23.684 -19.275 42.959 1.28914 24 
DES15E2nlz 0.410 8.95941 -0.322739 -8.9335 25.144 -18.301 43.44499999999999 2.67898 24 
