Name    |             z|Survey|        RAdeg         DEdeg|       umagg|       gmagg|       rmagg|       imagg|       zmagg|     e_umagg|     e_gmagg|     e_rmagg|     e_imagg|     e_zmagg|       umagl|       gmagl|       rmagl|       imagl|       zmagl|     e_umagl|     e_gmagl|     e_rmagl|     e_imagl|     e_zmagl|         Ful|         Fgl|         Frl|         Fil|         Fzl|       e_Ful|       e_Fgl|       e_Frl|       e_Fil|       e_Fzl|          U-Vl|        e_U-Vl|          U-Vg|        e_U-Vg|          logMs|        e_logMs|      Dist
sn2007ot|0.198628063474|SDSS  |  8.903193000  -0.232700000|         ---|   22.957745|   22.845335|   22.911491|   22.409417|         ---|    0.040643|    0.051218|    0.079514|    0.202358|   25.256587|   23.634858|   22.970635|   22.821753|   22.738523|    0.864502|    0.074453|    0.056968|    0.073387|    0.271480|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.20059108330| 0.08407509530|-0.47388037690| 0.08346186200|   8.0576321120|   0.0731281013|  0.919770
sn2007pp|0.268211872494|SDSS  | 47.754841000   0.356752000|   23.889850|   21.680151|   20.749338|   20.547317|   20.463243|    0.245568|    0.025022|    0.007115|    2.248876|    0.072292|   24.712928|   24.163467|   23.388335|   23.206244|   22.649558|    0.523407|    0.106036|    0.073939|    0.092685|    0.264970|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.11259097260| 0.12522895140| 0.32115299770| 0.05458337980|   9.8128813952|   0.1224923534|  5.182531
sn2007oy|0.401281044426|SDSS  |-10.518977000   1.222840000|         ---|   22.279853|   21.156984|   20.801142|   20.469500|         ---|    0.024641|    0.011857|    0.013764|    0.049808|         ---|   27.033624|   25.822439|   25.881350|   25.135784|         ---|    1.532661|    0.726935|    1.221208|    2.238412|   -0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|99.00000000000|-1.00000000000| 0.39577845690| 0.03411975730|  10.2261721811|   0.0812886187| 16.430617
sn2007pc|0.136876492348|SDSS  |-41.043903000   0.651289000|   21.223824|   19.504282|   18.448224|   18.008269|   17.629812|    0.026458|    0.002847|    0.001703|    0.229533|    0.003126|   22.866640|   21.103436|   19.992998|   19.410390|   19.034399|    0.107073|    0.015447|    0.005094|    0.004739|    0.014043|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.01860326530| 0.05602199050| 0.90780895320| 0.05318023300|  10.6389127097|   0.0409756502|  3.091477
sn2007oz|0.295677781116|SDSS  | -0.680949000   0.249367000|   23.251740|   20.825383|   19.136418|   18.534715|   18.093255|    0.153943|    0.006314|    0.002224|    0.001711|    0.018471|   26.843493|   27.076132|   25.223700|   25.070833|   24.320696|    3.120900|    1.528453|    0.406381|    0.540871|    1.320251|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|99.00000000000|-1.00000000000| 1.37436977520| 0.02296322530|  11.3211596247|   0.0322633560| 15.199840
sn2007pe|0.303941863154|SDSS  | 35.266689000   0.496411000|   22.738600|   21.198714|   20.269699|   19.942452|   19.569391|    0.102042|    0.012437|    0.017254|    0.007572|    0.016518|   23.939933|   22.482763|   21.594901|   21.265376|   20.883404|    0.307086|    0.030638|    0.019414|    0.025002|    0.102860|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.38532838490| 0.03911136120| 0.42948396160| 0.02373765350|  10.2884754146|   0.0654292353|  0.709368
sn2007pu|0.090076835237|SDSS  |-18.507723000  -0.648736000|   22.069334|   21.080666|   20.784840|   20.632379|   20.130877|    0.067965|    0.010143|    0.010035|    0.012698|    0.029963|   24.336231|   23.029229|   22.881241|   22.897926|   23.069782|    0.512414|    0.053383|    0.064306|    0.096085|    0.434662|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|-0.29335532490| 0.09220557210| 0.00971759730| 0.02682593160|   8.5606042211|   0.0695699061|  4.708136
sn2007qf|0.205572270972|SDSS  |-26.237507000  -0.341257000|   21.378359|   20.426396|   19.880538|   19.664075|   19.375983|    0.031985|    0.005219|    0.005420|    0.005183|    0.014489|   23.658514|   22.570591|   21.879273|   21.559986|   21.261459|    0.221704|    0.030011|    0.023600|    0.025590|    0.077743|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.27132845570| 0.02874031710| 0.07831778370| 0.02715562160|   9.7047609996|   0.0710011887|  2.703250
sn2007pf|0.121901836155|SDSS  |-27.069508000   0.579076000|   20.849099|   19.515359|   19.096364|   18.906477|   18.689734|    0.025973|    0.003048|    0.002543|    0.003340|    0.008108|   22.965852|   21.521830|   21.018355|   20.720264|   20.535684|    0.112500|    0.012569|    0.011540|    0.013586|    0.038561|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.27998355770| 0.03066502990| 0.12325535310| 0.01916617930|   9.5435626843|   0.0639404326|  2.827695
sn2007ol|0.054896963668|SDSS  | 24.348734000  -0.311997000|   18.950295|   17.055785|   16.263623|   15.903727|   15.631382|    0.003906|    0.000849|    0.000647|    0.001845|    0.000858|   19.583694|   17.691727|   16.896286|   16.538672|   16.261778|    0.006272|    0.000847|    0.000638|    0.000645|    0.027542|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.99418186850| 0.03438463920| 0.94599001960| 0.04602005030|  10.5901928550|   0.0332603263|  0.318057
sn2007pt|0.174278736260|SDSS  | 31.910473000  -0.324000000|   20.166488|   18.997307|   18.396006|   18.054553|   17.922078|    0.012545|    0.001922|    0.001414|    0.001461|    0.003802|   21.485758|   20.341435|   19.695856|   19.292003|   19.169063|    0.028411|    0.004109|    0.003351|    0.003637|    0.010390|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.40599242090| 0.02674078000| 0.31778166660| 0.02696843760|  10.3969379032|   0.0584515992|  1.274100
sn2007ps|0.248827798646|SDSS  | 34.806366000  -0.384841000|   23.364671|   21.476836|   20.135427|   19.632559|   19.246306|    0.146878|    0.010372|    0.004729|    0.004601|    0.011553|   24.693074|   22.628799|   21.159907|   20.582487|   20.264928|    0.490954|    0.027328|    0.011037|    0.009643|    0.026412|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.22355411010| 0.03221482770| 1.09310760170| 0.02278317460|  10.5087770732|   0.0306171674|  0.663820
sn2007pb|0.224523140865|SDSS  | -2.895839000  -1.185004000|   21.051868|   20.262392|   19.912265|   19.710131|   19.695840|    0.023630|    0.006125|    0.011285|    0.005365|    0.016963|   22.682577|   21.731527|   21.278454|   20.977597|   20.922252|    0.089639|    0.025146|    0.013686|    0.015961|    0.051551|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.07872156880| 0.03034257830|-0.11737904010| 0.02239568350|   9.5942257099|   0.0305961278|  3.277068
sn2007qh|0.245579825650|SDSS  |  9.878607000   1.024336000|   20.143322|   19.062746|   18.054450|   17.625525|   17.398343|    0.035847|    0.001885|    0.027266|    0.001118|    0.024939|   24.624573|   23.611462|   22.695323|   22.377643|   22.158380|    0.522422|    0.073737|    0.051726|    0.061988|    0.159578|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.46034825320| 0.06599091130| 0.66057308420| 0.02126042610|  11.1872996998|   0.0372319033| 15.499935
sn2007rf|0.286560675964|SDSS  |-31.120529000   0.815071000|   23.926551|   22.158521|   20.724729|   20.111467|   19.893610|    0.247442|    0.020303|    0.008184|    0.007537|    0.019952|   26.103690|   26.251454|   24.717550|   24.170969|   24.765488|    1.698070|    0.811117|    0.296913|    0.303349|    1.574242|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|99.00000000000|-1.00000000000| 1.07179118800| 0.02882842830|  10.4584418549|   0.0465849820|  7.462968
sn2007pq|0.183882253005|SDSS  |-20.691917000   0.736387000|   23.092953|   20.479243|   19.181550|   18.640048|   18.264835|    0.117679|    0.005233|    0.002451|    0.002996|    0.006251|   23.976599|   21.349988|   19.945168|   19.399658|   19.038280|    0.269237|    0.011988|    0.004167|    0.004072|    0.009676|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.32032207940| 0.03203828830| 1.23259340710| 0.02891298340|  10.7583708374|   0.0395028841|  0.907026
sn2007pv|0.233714923354|SDSS  |-30.061876000   1.126947000|   21.500393|   20.539394|   19.964169|   19.700109|   19.614402|    0.036004|    0.006396|    0.004921|    0.006058|    0.018177|   24.362959|   23.045937|   22.553324|   22.287347|   22.086650|    0.438532|    0.047309|    0.043840|    0.060647|    0.178435|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.05725415120| 0.06196674510| 0.10043900400| 0.02084432550|   9.8654279368|   0.0672218411|  5.856445
sn2007om|0.103514039928|SDSS  | -1.413803000  -0.917617000|   19.875099|   17.865844|   16.928343|   16.437045|   16.052836|    0.010547|    0.002497|    0.000284|    0.000314|    0.000693|   21.724304|   19.446148|   18.368776|   17.797020|   17.371891|    0.034480|    0.003612|    0.001740|    0.001534|    0.002986|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.39344040380| 0.01981667800| 1.10405556160| 0.02831221200|  11.0406266946|   0.0300242246|  0.719799
sn2007pd|0.138337391957|SDSS  |-12.024707000  -0.578091000|   19.262620|   17.953879|   17.502815|   17.124826|   16.942034|    0.008724|    0.001122|    0.000796|    0.000695|    0.001594|   21.947893|   20.788362|   20.429302|   20.041469|   19.851989|    0.049442|    0.006035|    0.005868|    0.006409|    0.019088|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.18311608450| 0.02537641600| 0.26913324630| 0.02080737190|  10.5393019015|   0.0478635882|  4.406122
sn2007pr|0.331369885356|SDSS  |-13.445710000   0.328961000|   27.638912|   22.816418|   21.702427|   21.198735|   20.789797|    3.849659|    0.034203|    0.017791|    0.018231|    0.054445|   26.208227|   24.742308|   23.480053|   22.923882|   22.362199|    2.151607|    0.196617|    0.089179|    0.084384|    0.231570|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.64695351000| 0.09999133150| 0.63805119340| 0.03012870450|  10.1258335148|   0.0356325475|  4.261781
sn2007pw|0.242673871454|SDSS  | -5.605632000   0.248099000|   22.504101|   20.610129|   19.371214|   18.875070|   18.501900|    0.074392|    0.005006|    0.003261|    0.003286|    0.007704|   24.812630|   22.518391|   21.051767|   20.475441|   20.140938|    0.605016|    0.025595|    0.009893|    0.008737|    0.028782|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.22949729400| 0.02754529360| 1.00198142940| 0.02505895680|  10.7399987573|   0.0491309000|  1.369220
sn2007qg|0.314679919889|SDSS  | 23.008219000  -0.429732000|   24.151271|   22.628303|   22.171751|   22.125980|         ---|    0.321788|    0.040436|    0.028201|    0.035981|         ---|   24.936780|   24.419278|   23.748406|   23.975254|   23.883289|    0.660773|    0.134983|    0.099691|    0.195081|    0.658846|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|-0.26554142250| 0.12701338520|-0.21590569950| 0.05029286590|   8.8904112502|   0.0574885518|  3.331266
sn2007ql|0.218655794354|SDSS  |-37.568096000   0.444623000|   22.979455|   21.692148|   20.896825|   20.614830|   20.422784|    0.115453|    0.015054|    0.447082|    0.012741|    0.039801|   24.599002|   23.159418|   22.363221|   21.923942|   21.619185|    0.533211|    0.053115|    0.036941|    0.041719|    0.104849|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.50513003930| 0.06248329540| 0.36619978900| 0.03158074770|   9.6437550004|   0.0539655082|  2.809725
sn2007qn|0.316417631343|SDSS  | -0.211480000   1.158329000|   22.717445|   22.202304|   21.549947|   21.317486|   20.959737|    0.093401|    0.020744|    0.017711|    0.021480|    0.059303|   25.082412|   24.407753|   23.646364|   23.325866|   22.966783|    0.792101|    0.154479|    0.111098|    0.140221|    0.341745|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.20478142940| 0.17351203130| 0.07160264450| 0.03280492010|   9.4648962039|   0.0639402505|  3.433463
sn2007qi|0.275739913107|SDSS  |-10.880007000  -0.098497000|   22.333522|   20.832740|   19.724314|   19.253894|   18.807960|    0.058659|    0.005553|    0.003365|    0.003311|    0.007888|   25.291004|   22.957559|   21.572090|   20.988176|   20.658603|    0.864953|    0.037206|    9.889718|    0.013842|    0.037877|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.02351560340| 0.03966448530| 0.74999707780| 0.01716709150|  10.7793430041|   0.0897677221|  0.945056
sn2007pi|0.300416097158|SDSS  |-18.294451000   0.756290000|   21.647581|   19.706945|   18.385533|   17.874447|   17.409473|    0.031394|    0.003077|    0.001603|    0.001514|    0.002389|   25.606448|   23.774895|   22.522787|   22.062973|   21.600851|    1.182384|    0.082487|    0.038867|    0.042598|    0.093383|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.67935107990| 0.05398672090| 0.89294422740| 0.02149945650|  11.3182201126|   0.0561986195| 10.493678
sn2007qo|0.217279674707|SDSS  | 25.756645000  -0.945469000|   22.466238|   20.790598|   19.931937|   19.485888|   19.191374|    0.061606|    0.008578|    0.003995|    0.004190|    0.010020|   23.724573|   21.927784|   20.938036|   20.471931|   20.243553|    0.193114|    0.025201|    0.008292|    0.008222|    0.023166|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.74273479340| 0.03296659620| 0.62701734890| 0.02826268800|  10.3177480174|   0.0631223293|  0.836835
sn2007re|0.208316276824|SDSS  |-40.604507000  -0.523949000|   22.673841|   20.825809|   19.571177|   19.099495|   18.726409|    0.104415|    0.007831|    0.003713|    0.003789|    0.008860|   24.418852|   22.041262|   20.608646|   20.063376|   19.754547|    0.509437|    0.020564|    0.008207|    1.535796|    0.020089|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.20864776740| 0.02992327250| 1.03029049860| 0.03403639520|  10.5526258662|   0.0443433892|  1.235311
sn2007qk|0.301653848138|SDSS  |-44.191158000   0.457351000|   22.066927|   20.379297|   18.831149|   18.255508|   17.876197|    0.053408|    0.005363|    0.002214|    0.002239|    0.005293|   27.566538|   27.162567|   24.810763|   24.230888|   27.219989|    3.719773|    1.941684|    0.334528|    0.352291|    1.966632|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|99.00000000000|-1.00000000000| 1.09558334230| 0.02463411410|  11.2829098173|   0.0574752690| 22.550581
sn2007pz|0.124402186627|SDSS  | 52.604916000   1.009437000|   22.458683|   20.791984|   19.892912|   19.401826|   19.044487|    0.072146|    0.006145|    0.004411|    0.004544|    0.010688|   23.497036|   21.662579|   20.774287|   20.268067|   19.909926|    0.188847|    0.026783|    0.008603|    0.008027|    0.019908|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.75386342220| 0.03209591990| 0.74095320490| 0.02943634360|   9.9859873318|   0.0400501069|  1.422175
sn2007qr|0.134895886353|SDSS  | 43.121780000  -1.139527000|   20.180020|   18.561235|   17.654942|   17.110636|   16.776146|    0.009749|    0.001926|    0.008562|    0.000633|    0.001428|   22.632187|   20.876408|   19.860406|   19.226531|   18.849363|    0.077360|    0.009212|    0.003878|    0.003267|    0.007825|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.01426954950| 0.02514664520| 0.83325107530| 0.02201057210|  10.9240103814|   0.0491019160|  4.230816
